GameID,Minute,PlayerIn,PlayerOut,Team
2406985,82,Patrick Seeger,Daniel Luxbacher,SCR Altach
2406987,61,Kristijan Dobras,Sascha Horvath,Sturm Graz
2406987,69,Josip Tadić,Daniel Offenbacher,Sturm Graz
2406987,83,Charalampos Lykogiannis,Andreas Gruber,Sturm Graz
2406987,37,Thomas Murg,Clemens Walch,SV Ried
2406987,46,Alberto Prada,Oliver Kragl,SV Ried
2406987,83,Fabian Schubert,Dieter Elsneg,SV Ried
2406989,75,Roland Putsche,Silvio,Wolfsberger AC
2406989,80,Christopher Wernitznig,Thomas Zündel,Wolfsberger AC
2406989,84,Michael Sollbauer,Daniel Drescher,Wolfsberger AC
2406989,60,Patrick Bürger,Markus Pink,SV Mattersburg
2406989,66,Alexander Ibser,Manuel Prietl,SV Mattersburg
2406989,84,Julius Ertlthaler,Michael Perlak,SV Mattersburg
