GameID,Minute,Scorer,Team
8225354,83,Roger,Ponte Preta
8225347,47,Henrique Dourado,Fluminense RJ
8225351,17,Pedro Rocha,Grêmio Porto Alegre
8225351,48,Everton,Grêmio Porto Alegre
8225351,61,Miller Bolaños,Grêmio Porto Alegre
8225346,6,Diego Renan,EC Vitória BA
8225346,48,Willian Farias,EC Vitória BA
8225346,38,Tiago Costa,Santa Cruz FC
8225346,83,Matiás Pisano,Santa Cruz FC
8225349,12,Gustavo Henrique,Santos FC
8225349,69,Ricardo Oliveira,Santos FC
8225349,90,Ricardo Oliveira,Santos FC
8225350,3,Rafinha,Cruzeiro EC
8225350,50,Ramón Ábila,Cruzeiro EC
8225350,20,Colin Kâzım-Richards,Coritiba FC
8225350,28,Juan,Coritiba FC
8225348,90,Sassá,Botafogo RJ
8225352,44,Vitor Hugo,SE Palmeiras
8225353,90,Alejandro Martinuccio,Chapecoense
8225364,45,Gilson,América MG
8225364,90,Alison,América MG
8225364,72,Lucas Gomes,Chapecoense
8225356,45,Sassá,Botafogo RJ
8225356,52,Sassá,Botafogo RJ
8225356,90,Camilo,Botafogo RJ
8225357,30,Leandro Damião,Flamengo RJ
8225357,70,Diego,Flamengo RJ
8225357,72,Henrique Almeida,Grêmio Porto Alegre
8225360,40,Robinho,Atlético Mineiro
8225359,16,Rafael Marques,SE Palmeiras
8225359,70,Thiago Martins,SE Palmeiras
8225359,52,Wellington Paulista,Ponte Preta
8225359,73,William Pottker,Ponte Preta
8225361,36,Christian Cueva,São Paulo FC
8225361,85,Eugenio Mena,São Paulo FC
8225365,30,Henrique Dourado,Fluminense RJ
8225362,73,Kléber Gladiador,Coritiba FC
8225362,86,Iago Dias,Coritiba FC
8225362,59,Ricardo Oliveira,Santos FC
8225363,89,Ferrugem,Figueirense
8225363,4,Henrique,Cruzeiro EC
8225363,48,Ramón Ábila,Cruzeiro EC
8225358,43,Yago,Corinthians SP
8225358,51,Marlone,Corinthians SP
8225358,71,Marquinhos Gabriel,Corinthians SP
8225374,36,Roger,Ponte Preta
8225374,50,Clayson,Ponte Preta
8225369,48,Rafael Moura,Figueirense
8225370,49,Robinho,Cruzeiro EC
8225370,53,Ramón Ábila,Cruzeiro EC
8225367,20,Dudu,SE Palmeiras
8225367,25,Jean,SE Palmeiras
8225371,53,Luan,Grêmio Porto Alegre
8225371,87,Robinho,Atlético Mineiro
8225373,42,Kempes,Chapecoense
8225373,9,Diego,Flamengo RJ
8225373,71,Leandro Damião,Flamengo RJ
8225373,90,Federico Mancuello,Flamengo RJ
8225366,38,Marcelo,EC Vitória BA
8225366,64,David,EC Vitória BA
8225366,86,Danilo Barcelos,América MG
8225375,89,Vinícius Araújo,Sport Club Recife
8225375,9,Luis Seijas,Internacional
8225372,7,Hernani,Atlético Paranaense
8225376,50,Neilton,Botafogo RJ
8225383,4,Lins,Figueirense
8225385,57,Arthur,Santa Cruz FC
8225385,64,Bruno Moraes,Santa Cruz FC
8225385,28,Kempes,Chapecoense
8225385,87,Bruno Rangel,Chapecoense
8225380,45,Fred,Atlético Mineiro
8225380,63,Fred,Atlético Mineiro
8225380,59,Kanu,EC Vitória BA
8225377,14,Gabriel,Flamengo RJ
8225377,90,Fernandinho Silva,Flamengo RJ
8225377,68,William Pottker,Ponte Preta
8225379,56,Yerry Mina,SE Palmeiras
8225379,71,Vitor Hugo,SE Palmeiras
8225379,48,Andrés Chávez,São Paulo FC
8225382,22,Walisson Maia,Coritiba FC
8225382,31,Leandro,Coritiba FC
8225382,35,Raphael Veiga,Coritiba FC
8225382,39,Neto Berola,Coritiba FC
8225378,47,Rodriguinho,Corinthians SP
8225378,54,Léo Príncipe,Corinthians SP
8225378,62,Vílson,Corinthians SP
8225381,43,Luis Seijas,Internacional
8225381,62,Aylon,Internacional
8225381,28,Ricardo Oliveira,Santos FC
8225384,21,Giorgian de Arrascaeta,Cruzeiro EC
8225384,70,Ramón Ábila,Cruzeiro EC
8225386,22,Zé Eduardo,EC Vitória BA
8225386,44,Fernandinho Silva,Flamengo RJ
8225386,60,Gabriel,Flamengo RJ
8225388,31,Andrés Chávez,São Paulo FC
8225388,66,Christian Cueva,São Paulo FC
8225388,73,Kelvin,São Paulo FC
8225388,87,Carlos Alberto,Figueirense
8225393,71,Kempes,Chapecoense
8225389,71,Vitor Bueno,Santos FC
8225389,85,Renato,Santos FC
8225389,37,Marlone,Corinthians SP
8225390,66,Gustavo Canales,Botafogo RJ
8225390,80,Camilo,Botafogo RJ
8225392,40,Pablo,Atlético Paranaense
8225392,46,Pablo,Atlético Paranaense
8225392,2,Valdivia,Internacional
8225395,53,Durval,Sport Club Recife
8225395,70,Rodney Wallace,Sport Club Recife
8225395,80,Luis Ruiz,Sport Club Recife
8225395,90,Vinícius Araújo,Sport Club Recife
8225395,90,Everton Felipe,Sport Club Recife
8225395,7,Keno,Santa Cruz FC
8225395,50,João Paulo,Santa Cruz FC
8225395,72,Bruno Moraes,Santa Cruz FC
8225394,44,William Pottker,Ponte Preta
8225394,58,Jonas,América MG
8225387,49,Douglas,Fluminense RJ
8225387,73,Marquinho,Fluminense RJ
8225387,77,Gustavo Scarpa,Fluminense RJ
